Heb Sort,Grk Sort,BSB Sort,Language,Vs,Original Word,Translit,Parsing,Parsing Detailed,Strongs,Verse,Heading,Cross References,BSB Version,Footnotes,BDB / Thayers
999999,124687,430184,Greek,30513,τῇ,tē,Art-DFS,Article - Dative Feminine Singular,3588,,,, . . . ,,"The, the definite article. Including the feminine he, and the neuter to in all their inflections; the definite article; the."
999999,124688,430185,Greek,30513,φθορᾷ,phthora,N-DFS,Noun - Dative Feminine Singular,5356,,,," . . . , ",,"Corruption, destruction, decay, rottenness, decomposition. From phtheiro; decay, i.e. Ruin."
999999,124690,430186,Greek,30513,καὶ,kai,Conj,Conjunction,2532,,,, vvv ,,"And, even, also, namely. "
999999,124691,430187,Greek,30513,φθαρήσονται,phtharēsontai,V-FIP-3P,Verb - Future Indicative Passive - 3rd Person Plural,5351,,,, they too will be destroyed . ,,"To corrupt, spoil, destroy, ruin. Probably strengthened from phthio; properly, to shrivel or wither, i.e. To spoil or to ruin."
999999,124692,430188,Greek,30514,ἀδικούμενοι,adikoumenoi,V-PPM/P-NMP,Verb - Present Participle Middle or Passive - Nominative Masculine Plural,91,2 Peter 2:13,,, The harm they will suffer ,,"To act unjustly towards, injure, harm. From adikos; to be unjust, i.e. do wrong."
999999,124693,430189,Greek,30514,μισθὸν,misthon,N-AMS,Noun - Accusative Masculine Singular,3408,,,, [is the] wages ,,"(a) pay, wages, salary, (b) reward, recompense, punishment. Apparently a primary word; pay for service, good or bad."
999999,124694,430190,Greek,30514,ἀδικίας,adikias,N-GFS,Noun - Genitive Feminine Singular,93,,,, of [their] wickedness . ,,"Injustice, unrighteousness, hurt. From adikos; injustice; morally, wrongfulness."
999999,124696,430191,Greek,30514,ἡγούμενοι,hēgoumenoi,V-PPM/P-NMP,Verb - Present Participle Middle or Passive - Nominative Masculine Plural,2233,,,, They consider it ,,"(a) To lead, (b) To think, be of opinion, suppose, consider. "
999999,124695,430192,Greek,30514,ἡδονὴν,hēdonēn,N-AFS,Noun - Accusative Feminine Singular,2237,,,, a pleasure ,,"From handano; sensual delight; by implication, desire."
999999,124697,430193,Greek,30514,τὴν,tēn,Art-AFS,Article - Accusative Feminine Singular,3588,,,, - ,,"The, the definite article. Including the feminine he, and the neuter to in all their inflections; the definite article; the."
999999,124700,430194,Greek,30514,τρυφήν,tryphēn,N-AFS,Noun - Accusative Feminine Singular,5172,,,, to carouse ,,"From thrupto (figuratively) enfeeble, especially the mind and body by indulgence); effeminacy, i.e. Luxury or debauchery."
999999,124698,430195,Greek,30514,ἐν,en,Prep,Preposition,1722,,,, in ,,"In, on, among. A primary preposition denoting position, and instrumentality, i.e. A relation of rest; |in, | at, on, by, etc."
999999,124699,430196,Greek,30514,ἡμέρᾳ,hēmera,N-DFS,Noun - Dative Feminine Singular,2250,,,, broad daylight . ,,"A day, the period from sunrise to sunset. "
999999,124701,430197,Greek,30514,σπίλοι,spiloi,N-NMP,Noun - Nominative Masculine Plural,4696,,,, [They are] blots ,,"A spot, fault, stain, blemish. Of uncertain derivation; a stain or blemish, i.e. defect, disgrace."
999999,124702,430198,Greek,30514,καὶ,kai,Conj,Conjunction,2532,,,, and ,,"And, even, also, namely. "
999999,124703,430199,Greek,30514,μῶμοι,mōmoi,N-NMP,Noun - Nominative Masculine Plural,3470,,,," blemishes , ",,"A blemish, disgrace; blame. Perhaps from memphomai; a flaw or blot, i.e. disgraceful person."
999999,124704,430200,Greek,30514,ἐντρυφῶντες,entryphōntes,V-PPA-NMP,Verb - Present Participle Active - Nominative Masculine Plural,1792,,,, reveling ,,"To revel (in), live luxuriously, riot. From en and truphao; to revel in."
999999,124705,430201,Greek,30514,ἐν,en,Prep,Preposition,1722,,,, in ,,"In, on, among. A primary preposition denoting position, and instrumentality, i.e. A relation of rest; |in, | at, on, by, etc."
999999,124708,430202,Greek,30514,αὐτῶν,autōn,PPro-GM3P,Personal / Possessive Pronoun - Genitive Masculine 3rd Person Plural,846,,,, their ,,"He, she, it, they, them, same. From the particle au; the reflexive pronoun self, used of the third person, and of the other persons."
999999,124706,430203,Greek,30514,ταῖς,tais,Art-DFP,Article - Dative Feminine Plural,3588,,,, - ,,"The, the definite article. Including the feminine he, and the neuter to in all their inflections; the definite article; the."
999999,124707,430204,Greek,30514,ἀπάταις,apatais,N-DFP,Noun - Dative Feminine Plural,539,,,, deception ,,"Deceit, deception, deceitfulness, delusion. From apatao; delusion."
999999,124709,430205,Greek,30514,συνευωχούμενοι,syneuōchoumenoi,V-PPM/P-NMP,Verb - Present Participle Middle or Passive - Nominative Masculine Plural,4910,,,, as they feast with ,,To feast sumptuously with. 
999999,124710,430206,Greek,30514,ὑμῖν,hymin,PPro-D2P,Personal / Possessive Pronoun - Dative 2nd Person Plural,4771,,,, you . ,,You. The person pronoun of the second person singular; thou.
999999,124711,430207,Greek,30515,ὀφθαλμοὺς,ophthalmous,N-AMP,Noun - Accusative Masculine Plural,3788,2 Peter 2:14,,, [Their] eyes ,,"The eye; fig: the mind's eye. From optanomai; the eye; by implication, vision; figuratively, envy."
